1000,1,.20994919340000000000
1000,2,.20460394300000000000
1000,3,.20355172080000000000
1000,4,.20349867140000000000
1000,5,.20050488580000000000
1000,6,.19393714380000000000
1000,7,.19809553200000000000
1000,8,.19795656920000000000
1000,9,.19551041300000000000
1000,10,.19397935620000000000
1000,11,.19247419420000000000
1000,12,.19075989940000000000
1000,13,.19177616280000000000
1000,14,.19062537260000000000
1000,15,.19461458960000000000
1000,16,.19033231340000000000
1000,17,.19685144500000000000
1000,18,.19665689600000000000
1000,19,.19746896840000000000
1000,20,.19398540180000000000
1000,21,.19398992340000000000
1000,22,.20034735020000000000
1000,23,.19654012400000000000
1000,24,.20095356220000000000
1000,25,.20343637540000000000
1000,26,.20096349800000000000
1000,27,.20446544260000000000
1000,28,.20557741580000000000
1000,29,.20564321140000000000
1000,30,.19959125140000000000
1000,31,.20737536420000000000
1000,32,.20033264380000000000
2000,1,.18752933560000000000
2000,2,.19060255080000000000
2000,3,.19094062940000000000
2000,4,.19308932200000000000
2000,5,.18972977820000000000
2000,6,.19245807860000000000
2000,7,.20184081380000000000
2000,8,.20054019340000000000
2000,9,.20129120480000000000
2000,10,.19465350180000000000
2000,11,.18865556180000000000
2000,12,.19310744340000000000
2000,13,.19550328880000000000
2000,14,.19418814320000000000
2000,15,.19609488380000000000
2000,16,.19051732580000000000
2000,17,.20242225280000000000
2000,18,.19289915080000000000
2000,19,.19633544360000000000
2000,20,.19315782200000000000
2000,21,.19702352640000000000
2000,22,.19568907100000000000
2000,23,.19304710380000000000
2000,24,.19637532540000000000
2000,25,.19259229860000000000
2000,26,.19937709020000000000
2000,27,.19974192000000000000
2000,28,.19962926680000000000
2000,29,.19905887780000000000
2000,30,.19956398880000000000
2000,31,.19740770900000000000
2000,32,.21051308460000000000
3000,1,.19653988760000000000
3000,2,.19293640860000000000
3000,3,.19614861540000000000
3000,4,.19225153840000000000
3000,5,.19120514740000000000
3000,6,.18870202080000000000
3000,7,.19010693940000000000
3000,8,.18874604700000000000
3000,9,.19525406220000000000
3000,10,.19199599840000000000
3000,11,.19673397100000000000
3000,12,.19655322140000000000
3000,13,.19361849980000000000
3000,14,.19581189820000000000
3000,15,.20012046920000000000
3000,16,.19547803180000000000
3000,17,.19266845420000000000
3000,18,.19043403720000000000
3000,19,.19401167220000000000
3000,20,.19495060080000000000
3000,21,.19319109260000000000
3000,22,.19276700440000000000
3000,23,.19585226420000000000
3000,24,.19304801120000000000
3000,25,.18995013220000000000
3000,26,.19626787760000000000
3000,27,.19431821260000000000
3000,28,.19678548800000000000
3000,29,.19483230860000000000
3000,30,.19615438380000000000
3000,31,.19604090120000000000
3000,32,.19077873000000000000
4000,1,.18937851960000000000
4000,2,.19352375100000000000
4000,3,.19230721920000000000
4000,4,.18934600620000000000
4000,5,.18916102760000000000
4000,6,.19427229940000000000
4000,7,.18964681500000000000
4000,8,.18739455640000000000
4000,9,.18952677080000000000
4000,10,.19282415180000000000
4000,11,.19242901460000000000
4000,12,.19318196880000000000
4000,13,.19068756940000000000
4000,14,.19341599360000000000
4000,15,.19029395280000000000
4000,16,.19237813180000000000
4000,17,.19445325000000000000
4000,18,.19751326620000000000
4000,19,.19501557780000000000
4000,20,.19197027540000000000
4000,21,.19644833640000000000
4000,22,.19423772060000000000
4000,23,.19793126320000000000
4000,24,.19688907740000000000
4000,25,.19827872200000000000
4000,26,.19454877160000000000
4000,27,.20004951320000000000
4000,28,.19314005260000000000
4000,29,.19369264120000000000
4000,30,.19455564320000000000
